participant_id,item_id,category,word_length,freq_rank,retention_level,proficiency_score,exposure_composite,integrative_motivation_composite,multilingualism_count
16602624,55,adjective,3,364,2,NA,1.8,1.75,0
16602624,56,adjective,5,370,2,NA,1.8,1.75,0
16602624,57,adjective,7,407,0,NA,1.8,1.75,0
16602624,58,adjective,4,432,2,NA,1.8,1.75,0
16602624,59,adjective,3,461,2,NA,1.8,1.75,0
16602624,60,adjective,4,706,2,NA,1.8,1.75,0
16602625,1,concrete_noun,5,79,2,NA,2.8,3.25,0
16602625,2,concrete_noun,4,92,2,NA,2.8,3.25,0
16602625,3,concrete_noun,5,107,2,NA,2.8,3.25,0
16602625,4,concrete_noun,7,139,2,NA,2.8,3.25,0
16602625,5,concrete_noun,4,144,2,NA,2.8,3.25,0
16602625,6,concrete_noun,7,157,2,NA,2.8,3.25,0
16602625,7,concrete_noun,4,158,2,NA,2.8,3.25,0
16602625,8,concrete_noun,5,217,2,NA,2.8,3.25,0
16602625,9,concrete_noun,6,220,2,NA,2.8,3.25,0
16602625,10,concrete_noun,7,238,2,NA,2.8,3.25,0
16602625,11,concrete_noun,5,243,2,NA,2.8,3.25,0
16602625,12,concrete_noun,3,249,2,NA,2.8,3.25,0
16602625,13,concrete_noun,4,258,2,NA,2.8,3.25,0
16602625,14,concrete_noun,9,310,2,NA,2.8,3.25,0
16602625,15,concrete_noun,3,384,2,NA,2.8,3.25,0
16602625,16,abstract_noun,6,39,2,NA,2.8,3.25,0
16602625,17,abstract_noun,2,59,2,NA,2.8,3.25,0
16602625,18,abstract_noun,5,72,2,NA,2.8,3.25,0
16602625,19,abstract_noun,5,83,2,NA,2.8,3.25,0
16602625,20,abstract_noun,3,84,2,NA,2.8,3.25,0
16602625,21,abstract_noun,4,85,0,NA,2.8,3.25,0
16602625,22,abstract_noun,5,89,2,NA,2.8,3.25,0
16602625,23,abstract_noun,6,115,2,NA,2.8,3.25,0
16602625,24,abstract_noun,5,126,2,NA,2.8,3.25,0
16602625,25,abstract_noun,4,127,2,NA,2.8,3.25,0
16602625,26,abstract_noun,5,132,2,NA,2.8,3.25,0
16602625,27,abstract_noun,9,142,2,NA,2.8,3.25,0
16602625,28,abstract_noun,6,278,2,NA,2.8,3.25,0
16602625,29,abstract_noun,5,381,2,NA,2.8,3.25,0
16602625,30,abstract_noun,4,456,2,NA,2.8,3.25,0
16602625,31,verb,4,17,2,NA,2.8,3.25,0
16602625,32,verb,4,20,2,NA,2.8,3.25,0
16602625,33,verb,7,24,2,NA,2.8,3.25,0
16602625,34,verb,3,33,2,NA,2.8,3.25,0
16602625,35,verb,5,36,2,NA,2.8,3.25,0
16602625,36,verb,5,41,1,NA,2.8,3.25,0
16602625,37,verb,4,76,2,NA,2.8,3.25,0
16602625,38,verb,4,88,0,NA,2.8,3.25,0
16602625,39,verb,6,101,2,NA,2.8,3.25,0
16602625,40,verb,4,119,0,NA,2.8,3.25,0
16602625,41,verb,5,133,2,NA,2.8,3.25,0
16602625,42,verb,4,136,2,NA,2.8,3.25,0
16602625,43,verb,7,140,2,NA,2.8,3.25,0
16602625,44,verb,5,163,2,NA,2.8,3.25,0
16602625,45,verb,7,203,2,NA,2.8,3.25,0
16602625,46,adjective,5,80,2,NA,2.8,3.25,0
16602625,47,adjective,2,98,2,NA,2.8,3.25,0
16602625,48,adjective,2,121,1,NA,2.8,3.25,0
16602625,49,adjective,4,137,2,NA,2.8,3.25,0
16602625,50,adjective,3,154,2,NA,2.8,3.25,0
16602625,51,adjective,6,212,1,NA,2.8,3.25,0
16602625,52,adjective,4,305,2,NA,2.8,3.25,0
16602625,53,adjective,5,315,0,NA,2.8,3.25,0
16602625,54,adjective,6,339,2,NA,2.8,3.25,0
16602625,55,adjective,3,364,2,NA,2.8,3.25,0
16602625,56,adjective,5,370,2,NA,2.8,3.25,0
16602625,57,adjective,7,407,1,NA,2.8,3.25,0
16602625,58,adjective,4,432,2,NA,2.8,3.25,0
16602625,59,adjective,3,461,2,NA,2.8,3.25,0
16602625,60,adjective,4,706,2,NA,2.8,3.25,0
16602626,1,concrete_noun,5,79,2,NA,2.4,2.75,0
16602626,2,concrete_noun,4,92,2,NA,2.4,2.75,0
16602626,3,concrete_noun,5,107,2,NA,2.4,2.75,0
16602626,4,concrete_noun,7,139,2,NA,2.4,2.75,0
16602626,5,concrete_noun,4,144,2,NA,2.4,2.75,0
16602626,6,concrete_noun,7,157,2,NA,2.4,2.75,0
16602626,7,concrete_noun,4,158,2,NA,2.4,2.75,0
16602626,8,concrete_noun,5,217,2,NA,2.4,2.75,0
16602626,9,concrete_noun,6,220,2,NA,2.4,2.75,0
16602626,10,concrete_noun,7,238,0,NA,2.4,2.75,0
16602626,11,concrete_noun,5,243,2,NA,2.4,2.75,0
16602626,12,concrete_noun,3,249,2,NA,2.4,2.75,0
16602626,13,concrete_noun,4,258,2,NA,2.4,2.75,0
16602626,14,concrete_noun,9,310,2,NA,2.4,2.75,0
16602626,15,concrete_noun,3,384,2,NA,2.4,2.75,0
16602626,16,abstract_noun,6,39,2,NA,2.4,2.75,0
16602626,17,abstract_noun,2,59,1,NA,2.4,2.75,0
16602626,18,abstract_noun,5,72,NA,NA,2.4,2.75,0
16602626,19,abstract_noun,5,83,2,NA,2.4,2.75,0
16602626,20,abstract_noun,3,84,2,NA,2.4,2.75,0
16602626,21,abstract_noun,4,85,0,NA,2.4,2.75,0
16602626,22,abstract_noun,5,89,2,NA,2.4,2.75,0
16602626,23,abstract_noun,6,115,1,NA,2.4,2.75,0
16602626,24,abstract_noun,5,126,2,NA,2.4,2.75,0
16602626,25,abstract_noun,4,127,0,NA,2.4,2.75,0
16602626,26,abstract_noun,5,132,2,NA,2.4,2.75,0
16602626,27,abstract_noun,9,142,2,NA,2.4,2.75,0
16602626,28,abstract_noun,6,278,2,NA,2.4,2.75,0
16602626,29,abstract_noun,5,381,1,NA,2.4,2.75,0
16602626,30,abstract_noun,4,456,2,NA,2.4,2.75,0
16602626,31,verb,4,17,2,NA,2.4,2.75,0
16602626,32,verb,4,20,1,NA,2.4,2.75,0
16602626,33,verb,7,24,2,NA,2.4,2.75,0
16602626,34,verb,3,33,1,NA,2.4,2.75,0
16602626,35,verb,5,36,1,NA,2.4,2.75,0
16602626,36,verb,5,41,1,NA,2.4,2.75,0
16602626,37,verb,4,76,NA,NA,2.4,2.75,0
16602626,38,verb,4,88,0,NA,2.4,2.75,0
16602626,39,verb,6,101,1,NA,2.4,2.75,0
16602626,40,verb,4,119,0,NA,2.4,2.75,0
16602626,41,verb,5,133,1,NA,2.4,2.75,0
16602626,42,verb,4,136,0,NA,2.4,2.75,0
16602626,43,verb,7,140,2,NA,2.4,2.75,0
16602626,44,verb,5,163,2,NA,2.4,2.75,0
16602626,45,verb,7,203,2,NA,2.4,2.75,0
16602626,46,adjective,5,80,2,NA,2.4,2.75,0
16602626,47,adjective,2,98,2,NA,2.4,2.75,0
16602626,48,adjective,2,121,1,NA,2.4,2.75,0
16602626,49,adjective,4,137,2,NA,2.4,2.75,0
16602626,50,adjective,3,154,2,NA,2.4,2.75,0
16602626,51,adjective,6,212,0,NA,2.4,2.75,0
16602626,52,adjective,4,305,1,NA,2.4,2.75,0
16602626,53,adjective,5,315,1,NA,2.4,2.75,0
16602626,54,adjective,6,339,1,NA,2.4,2.75,0
16602626,55,adjective,3,364,2,NA,2.4,2.75,0
16602626,56,adjective,5,370,1,NA,2.4,2.75,0
16602626,57,adjective,7,407,0,NA,2.4,2.75,0
16602626,58,adjective,4,432,2,NA,2.4,2.75,0
16602626,59,adjective,3,461,0,NA,2.4,2.75,0
16602626,60,adjective,4,706,1,NA,2.4,2.75,0
16602627,1,concrete_noun,5,79,2,NA,2.6,1.25,0
16602627,2,concrete_noun,4,92,2,NA,2.6,1.25,0
16602627,3,concrete_noun,5,107,1,NA,2.6,1.25,0
16602627,4,concrete_noun,7,139,2,NA,2.6,1.25,0
16602627,5,concrete_noun,4,144,2,NA,2.6,1.25,0
16602627,6,concrete_noun,7,157,2,NA,2.6,1.25,0
16602627,7,concrete_noun,4,158,2,NA,2.6,1.25,0
16602627,8,concrete_noun,5,217,2,NA,2.6,1.25,0
16602627,9,concrete_noun,6,220,1,NA,2.6,1.25,0
16602627,10,concrete_noun,7,238,2,NA,2.6,1.25,0
16602627,11,concrete_noun,5,243,2,NA,2.6,1.25,0
16602627,12,concrete_noun,3,249,NA,NA,2.6,1.25,0
16602627,13,concrete_noun,4,258,1,NA,2.6,1.25,0
16602627,14,concrete_noun,9,310,2,NA,2.6,1.25,0
16602627,15,concrete_noun,3,384,2,NA,2.6,1.25,0
16602627,16,abstract_noun,6,39,1,NA,2.6,1.25,0
16602627,17,abstract_noun,2,59,2,NA,2.6,1.25,0
16602627,18,abstract_noun,5,72,0,NA,2.6,1.25,0
16602627,19,abstract_noun,5,83,2,NA,2.6,1.25,0
16602627,20,abstract_noun,3,84,2,NA,2.6,1.25,0
16602627,21,abstract_noun,4,85,0,NA,2.6,1.25,0
16602627,22,abstract_noun,5,89,0,NA,2.6,1.25,0
16602627,23,abstract_noun,6,115,1,NA,2.6,1.25,0
16602627,24,abstract_noun,5,126,2,NA,2.6,1.25,0
16602627,25,abstract_noun,4,127,1,NA,2.6,1.25,0
16602627,26,abstract_noun,5,132,0,NA,2.6,1.25,0
16602627,27,abstract_noun,9,142,2,NA,2.6,1.25,0
16602627,28,abstract_noun,6,278,2,NA,2.6,1.25,0
16602627,29,abstract_noun,5,381,2,NA,2.6,1.25,0
16602627,30,abstract_noun,4,456,2,NA,2.6,1.25,0
16602627,31,verb,4,17,2,NA,2.6,1.25,0
16602627,32,verb,4,20,1,NA,2.6,1.25,0
16602627,33,verb,7,24,1,NA,2.6,1.25,0
16602627,34,verb,3,33,1,NA,2.6,1.25,0
16602627,35,verb,5,36,NA,NA,2.6,1.25,0
16602627,36,verb,5,41,1,NA,2.6,1.25,0
16602627,37,verb,4,76,2,NA,2.6,1.25,0
16602627,38,verb,4,88,0,NA,2.6,1.25,0
16602627,39,verb,6,101,1,NA,2.6,1.25,0
16602627,40,verb,4,119,0,NA,2.6,1.25,0
16602627,41,verb,5,133,0,NA,2.6,1.25,0
16602627,42,verb,4,136,0,NA,2.6,1.25,0
16602627,43,verb,7,140,1,NA,2.6,1.25,0
16602627,44,verb,5,163,1,NA,2.6,1.25,0
16602627,45,verb,7,203,1,NA,2.6,1.25,0
16602627,46,adjective,5,80,0,NA,2.6,1.25,0
16602627,47,adjective,2,98,2,NA,2.6,1.25,0
16602627,48,adjective,2,121,2,NA,2.6,1.25,0
16602627,49,adjective,4,137,0,NA,2.6,1.25,0
16602627,50,adjective,3,154,2,NA,2.6,1.25,0
16602627,51,adjective,6,212,0,NA,2.6,1.25,0
16602627,52,adjective,4,305,1,NA,2.6,1.25,0
16602627,53,adjective,5,315,1,NA,2.6,1.25,0
16602627,54,adjective,6,339,0,NA,2.6,1.25,0
16602627,55,adjective,3,364,0,NA,2.6,1.25,0
16602627,56,adjective,5,370,1,NA,2.6,1.25,0
16602627,57,adjective,7,407,NA,NA,2.6,1.25,0
16602627,58,adjective,4,432,2,NA,2.6,1.25,0
16602627,59,adjective,3,461,2,NA,2.6,1.25,0
16602627,60,adjective,4,706,1,NA,2.6,1.25,0
16602628,1,concrete_noun,5,79,2,NA,3.4,4.75,0
16602628,2,concrete_noun,4,92,2,NA,3.4,4.75,0
16602628,3,concrete_noun,5,107,2,NA,3.4,4.75,0
16602628,4,concrete_noun,7,139,2,NA,3.4,4.75,0
16602628,5,concrete_noun,4,144,2,NA,3.4,4.75,0
16602628,6,concrete_noun,7,157,2,NA,3.4,4.75,0
16602628,7,concrete_noun,4,158,2,NA,3.4,4.75,0
16602628,8,concrete_noun,5,217,2,NA,3.4,4.75,0
16602628,9,concrete_noun,6,220,2,NA,3.4,4.75,0
16602628,10,concrete_noun,7,238,2,NA,3.4,4.75,0
16602628,11,concrete_noun,5,243,2,NA,3.4,4.75,0
16602628,12,concrete_noun,3,249,2,NA,3.4,4.75,0
16602628,13,concrete_noun,4,258,2,NA,3.4,4.75,0
16602628,14,concrete_noun,9,310,2,NA,3.4,4.75,0
16602628,15,concrete_noun,3,384,2,NA,3.4,4.75,0
16602628,16,abstract_noun,6,39,2,NA,3.4,4.75,0
16602628,17,abstract_noun,2,59,2,NA,3.4,4.75,0
16602628,18,abstract_noun,5,72,2,NA,3.4,4.75,0
16602628,19,abstract_noun,5,83,2,NA,3.4,4.75,0
16602628,20,abstract_noun,3,84,2,NA,3.4,4.75,0
16602628,21,abstract_noun,4,85,0,NA,3.4,4.75,0
16602628,22,abstract_noun,5,89,2,NA,3.4,4.75,0
16602628,23,abstract_noun,6,115,2,NA,3.4,4.75,0
16602628,24,abstract_noun,5,126,2,NA,3.4,4.75,0
16602628,25,abstract_noun,4,127,2,NA,3.4,4.75,0
16602628,26,abstract_noun,5,132,2,NA,3.4,4.75,0
16602628,27,abstract_noun,9,142,2,NA,3.4,4.75,0
16602628,28,abstract_noun,6,278,2,NA,3.4,4.75,0
16602628,29,abstract_noun,5,381,2,NA,3.4,4.75,0
16602628,30,abstract_noun,4,456,2,NA,3.4,4.75,0
16602628,31,verb,4,17,2,NA,3.4,4.75,0
16602628,32,verb,4,20,2,NA,3.4,4.75,0
16602628,33,verb,7,24,2,NA,3.4,4.75,0
16602628,34,verb,3,33,1,NA,3.4,4.75,0
16602628,35,verb,5,36,1,NA,3.4,4.75,0
16602628,36,verb,5,41,1,NA,3.4,4.75,0
16602628,37,verb,4,76,0,NA,3.4,4.75,0
16602628,38,verb,4,88,0,NA,3.4,4.75,0
16602628,39,verb,6,101,2,NA,3.4,4.75,0
16602628,40,verb,4,119,1,NA,3.4,4.75,0
16602628,41,verb,5,133,NA,NA,3.4,4.75,0
16602628,42,verb,4,136,1,NA,3.4,4.75,0
16602628,43,verb,7,140,2,NA,3.4,4.75,0
16602628,44,verb,5,163,2,NA,3.4,4.75,0
16602628,45,verb,7,203,1,NA,3.4,4.75,0
16602628,46,adjective,5,80,2,NA,3.4,4.75,0
16602628,47,adjective,2,98,2,NA,3.4,4.75,0
16602628,48,adjective,2,121,2,NA,3.4,4.75,0
16602628,49,adjective,4,137,2,NA,3.4,4.75,0
16602628,50,adjective,3,154,2,NA,3.4,4.75,0
16602628,51,adjective,6,212,1,NA,3.4,4.75,0
16602628,52,adjective,4,305,2,NA,3.4,4.75,0
16602628,53,adjective,5,315,1,NA,3.4,4.75,0
16602628,54,adjective,6,339,2,NA,3.4,4.75,0
16602628,55,adjective,3,364,2,NA,3.4,4.75,0
16602628,56,adjective,5,370,2,NA,3.4,4.75,0
16602628,57,adjective,7,407,0,NA,3.4,4.75,0
16602628,58,adjective,4,432,2,NA,3.4,4.75,0
16602628,59,adjective,3,461,2,NA,3.4,4.75,0
16602628,60,adjective,4,706,2,NA,3.4,4.75,0
16602629,1,concrete_noun,5,79,2,NA,2.6,3.5,0
16602629,2,concrete_noun,4,92,2,NA,2.6,3.5,0
16602629,3,concrete_noun,5,107,2,NA,2.6,3.5,0
16602629,4,concrete_noun,7,139,2,NA,2.6,3.5,0
16602629,5,concrete_noun,4,144,2,NA,2.6,3.5,0
16602629,6,concrete_noun,7,157,2,NA,2.6,3.5,0
16602629,7,concrete_noun,4,158,2,NA,2.6,3.5,0
16602629,8,concrete_noun,5,217,2,NA,2.6,3.5,0
16602629,9,concrete_noun,6,220,2,NA,2.6,3.5,0
16602629,10,concrete_noun,7,238,2,NA,2.6,3.5,0
16602629,11,concrete_noun,5,243,2,NA,2.6,3.5,0
16602629,12,concrete_noun,3,249,2,NA,2.6,3.5,0
16602629,13,concrete_noun,4,258,1,NA,2.6,3.5,0
16602629,14,concrete_noun,9,310,2,NA,2.6,3.5,0
16602629,15,concrete_noun,3,384,2,NA,2.6,3.5,0
16602629,16,abstract_noun,6,39,2,NA,2.6,3.5,0
16602629,17,abstract_noun,2,59,2,NA,2.6,3.5,0
16602629,18,abstract_noun,5,72,0,NA,2.6,3.5,0
16602629,19,abstract_noun,5,83,2,NA,2.6,3.5,0
16602629,20,abstract_noun,3,84,2,NA,2.6,3.5,0
16602629,21,abstract_noun,4,85,2,NA,2.6,3.5,0
16602629,22,abstract_noun,5,89,NA,NA,2.6,3.5,0
16602629,23,abstract_noun,6,115,2,NA,2.6,3.5,0
16602629,24,abstract_noun,5,126,2,NA,2.6,3.5,0
16602629,25,abstract_noun,4,127,1,NA,2.6,3.5,0
16602629,26,abstract_noun,5,132,2,NA,2.6,3.5,0
16602629,27,abstract_noun,9,142,2,NA,2.6,3.5,0
16602629,28,abstract_noun,6,278,1,NA,2.6,3.5,0
16602629,29,abstract_noun,5,381,2,NA,2.6,3.5,0
16602629,30,abstract_noun,4,456,2,NA,2.6,3.5,0
16602629,31,verb,4,17,2,NA,2.6,3.5,0
16602629,32,verb,4,20,2,NA,2.6,3.5,0
16602629,33,verb,7,24,2,NA,2.6,3.5,0
16602629,34,verb,3,33,1,NA,2.6,3.5,0
16602629,35,verb,5,36,NA,NA,2.6,3.5,0
16602629,36,verb,5,41,1,NA,2.6,3.5,0
16602629,37,verb,4,76,2,NA,2.6,3.5,0
16602629,38,verb,4,88,0,NA,2.6,3.5,0
16602629,39,verb,6,101,2,NA,2.6,3.5,0
16602629,40,verb,4,119,0,NA,2.6,3.5,0
16602629,41,verb,5,133,1,NA,2.6,3.5,0
16602629,42,verb,4,136,0,NA,2.6,3.5,0
16602629,43,verb,7,140,2,NA,2.6,3.5,0
16602629,44,verb,5,163,2,NA,2.6,3.5,0
16602629,45,verb,7,203,2,NA,2.6,3.5,0
16602629,46,adjective,5,80,1,NA,2.6,3.5,0
16602629,47,adjective,2,98,2,NA,2.6,3.5,0
16602629,48,adjective,2,121,2,NA,2.6,3.5,0
16602629,49,adjective,4,137,2,NA,2.6,3.5,0
16602629,50,adjective,3,154,2,NA,2.6,3.5,0
16602629,51,adjective,6,212,1,NA,2.6,3.5,0
16602629,52,adjective,4,305,2,NA,2.6,3.5,0
16602629,53,adjective,5,315,1,NA,2.6,3.5,0
16602629,54,adjective,6,339,2,NA,2.6,3.5,0
16602629,55,adjective,3,364,2,NA,2.6,3.5,0
16602629,56,adjective,5,370,1,NA,2.6,3.5,0
16602629,57,adjective,7,407,NA,NA,2.6,3.5,0
16602629,58,adjective,4,432,2,NA,2.6,3.5,0
16602629,59,adjective,3,461,2,NA,2.6,3.5,0
16602629,60,adjective,4,706,2,NA,2.6,3.5,0
16602630,1,concrete_noun,5,79,1,NA,3.2,1.5,0
16602630,2,concrete_noun,4,92,2,NA,3.2,1.5,0
16602630,3,concrete_noun,5,107,2,NA,3.2,1.5,0
16602630,4,concrete_noun,7,139,2,NA,3.2,1.5,0
16602630,5,concrete_noun,4,144,2,NA,3.2,1.5,0
16602630,6,concrete_noun,7,157,2,NA,3.2,1.5,0
16602630,7,concrete_noun,4,158,2,NA,3.2,1.5,0
16602630,8,concrete_noun,5,217,2,NA,3.2,1.5,0
16602630,9,concrete_noun,6,220,2,NA,3.2,1.5,0
16602630,10,concrete_noun,7,238,1,NA,3.2,1.5,0
16602630,11,concrete_noun,5,243,2,NA,3.2,1.5,0
16602630,12,concrete_noun,3,249,2,NA,3.2,1.5,0
16602630,13,concrete_noun,4,258,2,NA,3.2,1.5,0
16602630,14,concrete_noun,9,310,2,NA,3.2,1.5,0
16602630,15,concrete_noun,3,384,2,NA,3.2,1.5,0
16602630,16,abstract_noun,6,39,2,NA,3.2,1.5,0
16602630,17,abstract_noun,2,59,2,NA,3.2,1.5,0
16602630,18,abstract_noun,5,72,2,NA,3.2,1.5,0
16602630,19,abstract_noun,5,83,2,NA,3.2,1.5,0
16602630,20,abstract_noun,3,84,1,NA,3.2,1.5,0
16602630,21,abstract_noun,4,85,2,NA,3.2,1.5,0
16602630,22,abstract_noun,5,89,2,NA,3.2,1.5,0
16602630,23,abstract_noun,6,115,1,NA,3.2,1.5,0
16602630,24,abstract_noun,5,126,2,NA,3.2,1.5,0
16602630,25,abstract_noun,4,127,1,NA,3.2,1.5,0
16602630,26,abstract_noun,5,132,1,NA,3.2,1.5,0
16602630,27,abstract_noun,9,142,2,NA,3.2,1.5,0
16602630,28,abstract_noun,6,278,2,NA,3.2,1.5,0
16602630,29,abstract_noun,5,381,2,NA,3.2,1.5,0
16602630,30,abstract_noun,4,456,2,NA,3.2,1.5,0
16602630,31,verb,4,17,1,NA,3.2,1.5,0
16602630,32,verb,4,20,1,NA,3.2,1.5,0
16602630,33,verb,7,24,0,NA,3.2,1.5,0
16602630,34,verb,3,33,1,NA,3.2,1.5,0
16602630,35,verb,5,36,0,NA,3.2,1.5,0
16602630,36,verb,5,41,0,NA,3.2,1.5,0
16602630,37,verb,4,76,1,NA,3.2,1.5,0
16602630,38,verb,4,88,0,NA,3.2,1.5,0
16602630,39,verb,6,101,1,NA,3.2,1.5,0
16602630,40,verb,4,119,0,NA,3.2,1.5,0
16602630,41,verb,5,133,0,NA,3.2,1.5,0
16602630,42,verb,4,136,0,NA,3.2,1.5,0
16602630,43,verb,7,140,2,NA,3.2,1.5,0
16602630,44,verb,5,163,2,NA,3.2,1.5,0
16602630,45,verb,7,203,1,NA,3.2,1.5,0
16602630,46,adjective,5,80,2,NA,3.2,1.5,0
16602630,47,adjective,2,98,2,NA,3.2,1.5,0
16602630,48,adjective,2,121,1,NA,3.2,1.5,0
16602630,49,adjective,4,137,1,NA,3.2,1.5,0
16602630,50,adjective,3,154,1,NA,3.2,1.5,0
16602630,51,adjective,6,212,0,NA,3.2,1.5,0
16602630,52,adjective,4,305,2,NA,3.2,1.5,0
16602630,53,adjective,5,315,1,NA,3.2,1.5,0
16602630,54,adjective,6,339,2,NA,3.2,1.5,0
16602630,55,adjective,3,364,2,NA,3.2,1.5,0
16602630,56,adjective,5,370,1,NA,3.2,1.5,0
16602630,57,adjective,7,407,0,NA,3.2,1.5,0
16602630,58,adjective,4,432,2,NA,3.2,1.5,0
16602630,59,adjective,3,461,1,NA,3.2,1.5,0
16602630,60,adjective,4,706,1,NA,3.2,1.5,0
16602631,1,concrete_noun,5,79,2,NA,2.2,3.25,0
16602631,2,concrete_noun,4,92,2,NA,2.2,3.25,0
16602631,3,concrete_noun,5,107,2,NA,2.2,3.25,0
16602631,4,concrete_noun,7,139,2,NA,2.2,3.25,0
16602631,5,concrete_noun,4,144,2,NA,2.2,3.25,0
16602631,6,concrete_noun,7,157,2,NA,2.2,3.25,0
16602631,7,concrete_noun,4,158,2,NA,2.2,3.25,0
16602631,8,concrete_noun,5,217,2,NA,2.2,3.25,0
16602631,9,concrete_noun,6,220,2,NA,2.2,3.25,0
16602631,10,concrete_noun,7,238,2,NA,2.2,3.25,0
16602631,11,concrete_noun,5,243,2,NA,2.2,3.25,0
16602631,12,concrete_noun,3,249,1,NA,2.2,3.25,0
16602631,13,concrete_noun,4,258,2,NA,2.2,3.25,0
16602631,14,concrete_noun,9,310,2,NA,2.2,3.25,0
16602631,15,concrete_noun,3,384,2,NA,2.2,3.25,0
16602631,16,abstract_noun,6,39,1,NA,2.2,3.25,0
16602631,17,abstract_noun,2,59,2,NA,2.2,3.25,0
16602631,18,abstract_noun,5,72,2,NA,2.2,3.25,0
16602631,19,abstract_noun,5,83,2,NA,2.2,3.25,0
16602631,20,abstract_noun,3,84,2,NA,2.2,3.25,0
16602631,21,abstract_noun,4,85,0,NA,2.2,3.25,0
16602631,22,abstract_noun,5,89,2,NA,2.2,3.25,0
16602631,23,abstract_noun,6,115,2,NA,2.2,3.25,0
16602631,24,abstract_noun,5,126,2,NA,2.2,3.25,0
16602631,25,abstract_noun,4,127,2,NA,2.2,3.25,0
16602631,26,abstract_noun,5,132,2,NA,2.2,3.25,0
16602631,27,abstract_noun,9,142,2,NA,2.2,3.25,0
16602631,28,abstract_noun,6,278,2,NA,2.2,3.25,0
16602631,29,abstract_noun,5,381,1,NA,2.2,3.25,0
16602631,30,abstract_noun,4,456,1,NA,2.2,3.25,0
16602631,31,verb,4,17,2,NA,2.2,3.25,0
16602631,32,verb,4,20,0,NA,2.2,3.25,0
16602631,33,verb,7,24,1,NA,2.2,3.25,0
16602631,34,verb,3,33,1,NA,2.2,3.25,0
16602631,35,verb,5,36,2,NA,2.2,3.25,0
16602631,36,verb,5,41,1,NA,2.2,3.25,0
16602631,37,verb,4,76,1,NA,2.2,3.25,0
16602631,38,verb,4,88,0,NA,2.2,3.25,0
16602631,39,verb,6,101,2,NA,2.2,3.25,0
16602631,40,verb,4,119,0,NA,2.2,3.25,0
16602631,41,verb,5,133,0,NA,2.2,3.25,0
16602631,42,verb,4,136,0,NA,2.2,3.25,0
16602631,43,verb,7,140,2,NA,2.2,3.25,0
16602631,44,verb,5,163,2,NA,2.2,3.25,0
16602631,45,verb,7,203,2,NA,2.2,3.25,0
16602631,46,adjective,5,80,2,NA,2.2,3.25,0
16602631,47,adjective,2,98,2,NA,2.2,3.25,0
16602631,48,adjective,2,121,2,NA,2.2,3.25,0
16602631,49,adjective,4,137,2,NA,2.2,3.25,0
16602631,50,adjective,3,154,NA,NA,2.2,3.25,0
16602631,51,adjective,6,212,1,NA,2.2,3.25,0
16602631,52,adjective,4,305,1,NA,2.2,3.25,0
16602631,53,adjective,5,315,0,NA,2.2,3.25,0
16602631,54,adjective,6,339,0,NA,2.2,3.25,0
16602631,55,adjective,3,364,2,NA,2.2,3.25,0
16602631,56,adjective,5,370,1,NA,2.2,3.25,0
16602631,57,adjective,7,407,0,NA,2.2,3.25,0
16602631,58,adjective,4,432,1,NA,2.2,3.25,0
16602631,59,adjective,3,461,2,NA,2.2,3.25,0
16602631,60,adjective,4,706,2,NA,2.2,3.25,0
16602633,1,concrete_noun,5,79,2,NA,3.2,3,0
16602633,2,concrete_noun,4,92,2,NA,3.2,3,0
16602633,3,concrete_noun,5,107,2,NA,3.2,3,0
16602633,4,concrete_noun,7,139,2,NA,3.2,3,0
16602633,5,concrete_noun,4,144,2,NA,3.2,3,0
16602633,6,concrete_noun,7,157,2,NA,3.2,3,0
16602633,7,concrete_noun,4,158,2,NA,3.2,3,0
16602633,8,concrete_noun,5,217,2,NA,3.2,3,0
16602633,9,concrete_noun,6,220,2,NA,3.2,3,0
16602633,10,concrete_noun,7,238,1,NA,3.2,3,0
16602633,11,concrete_noun,5,243,2,NA,3.2,3,0
16602633,12,concrete_noun,3,249,2,NA,3.2,3,0
16602633,13,concrete_noun,4,258,2,NA,3.2,3,0
16602633,14,concrete_noun,9,310,2,NA,3.2,3,0
16602633,15,concrete_noun,3,384,2,NA,3.2,3,0
16602633,16,abstract_noun,6,39,2,NA,3.2,3,0
16602633,17,abstract_noun,2,59,2,NA,3.2,3,0
16602633,18,abstract_noun,5,72,NA,NA,3.2,3,0
16602633,19,abstract_noun,5,83,2,NA,3.2,3,0
16602633,20,abstract_noun,3,84,2,NA,3.2,3,0
16602633,21,abstract_noun,4,85,2,NA,3.2,3,0
16602633,22,abstract_noun,5,89,2,NA,3.2,3,0
16602633,23,abstract_noun,6,115,2,NA,3.2,3,0
16602633,24,abstract_noun,5,126,2,NA,3.2,3,0
16602633,25,abstract_noun,4,127,2,NA,3.2,3,0
16602633,26,abstract_noun,5,132,1,NA,3.2,3,0
16602633,27,abstract_noun,9,142,2,NA,3.2,3,0
16602633,28,abstract_noun,6,278,2,NA,3.2,3,0
16602633,29,abstract_noun,5,381,2,NA,3.2,3,0
16602633,30,abstract_noun,4,456,2,NA,3.2,3,0
16602633,31,verb,4,17,2,NA,3.2,3,0
16602633,32,verb,4,20,1,NA,3.2,3,0
16602633,33,verb,7,24,NA,NA,3.2,3,0
16602633,34,verb,3,33,1,NA,3.2,3,0
16602633,35,verb,5,36,NA,NA,3.2,3,0
